Wall time,Step,Value
1767350038.7470856,2029611,764.0
1767350045.1977966,2031981,842.0
1767350047.3129368,2032823,842.0
1767350049.254739,2033587,764.0
1767350070.5082123,2041771,764.0
1767350072.3781903,2042535,764.0
1767350076.410763,2044123,824.0
1767350078.631532,2044961,838.0
1767350080.8232036,2045785,824.0
1767350083.4073708,2046731,946.0
1767350092.4639828,2050107,824.0
1767350096.6305184,2051736,837.0
1767350103.1065967,2054214,844.0
1767350107.3864932,2055943,887.0
1767350112.0401645,2057611,844.0
1767350116.1256797,2059247,792.0
1767350134.0142198,2066303,792.0
1767350142.87741,2069796,826.0
1767350147.1427126,2071402,764.0
1767350151.7185762,2073132,826.0
1767350157.153621,2074918,884.0
1767350163.5432222,2077416,882.0
1767350169.7304826,2079766,794.0
1767350182.4061232,2084560,764.0
1767350184.4550085,2085324,764.0
1767350193.3508072,2088675,764.0
1767350199.5577786,2091023,764.0
1767350206.1140854,2093453,842.0
1767350210.3963757,2095103,886.0
1767350221.4713314,2099258,887.0
1767350229.9081442,2102483,825.0
1767350236.0249248,2104835,824.0
1767350238.5570688,2105720,885.0
1767350240.4941864,2106484,764.0
1767350242.4332416,2107248,764.0
1767350248.7162955,2109658,826.0
1767350257.413895,2112970,884.0
1767350270.5457933,2117948,824.0
1767350272.8777668,2118712,764.0
1767350278.894771,2121120,792.0
1767350296.245388,2127546,764.0
1767350298.5041192,2128388,842.0
1767350306.6121435,2131444,764.0
1767350311.088451,2133032,764.0
1767350313.0848923,2133856,824.0
1767350319.3829622,2136272,792.0
1767350321.4318674,2137036,764.0
1767350326.133337,2138807,885.0
1767350332.7968776,2141308,824.0
1767350334.79332,2142072,764.0
1767350338.9535725,2143619,764.0
1767350351.5329592,2148349,826.0
1767350358.0350826,2150810,792.0
1767350364.3243566,2153192,764.0
1767350366.697633,2154076,884.0
1767350375.1424901,2157194,764.0
1767350387.9989579,2162092,824.0
1767350416.9350748,2172967,824.0
1767350425.4987426,2176199,824.0
1767350429.9134316,2177815,764.0
1767350440.5963056,2181791,794.0
1767350451.4024346,2185928,844.0
1767350460.1347666,2189304,824.0
